,artist_mbid,artist_name,artist_playmeid,danceability,duration,energy,key,loudness,mode,release,release_7digitalid,song_hotttnesss,song_id,tempo,time_signature,title,track_7digitalid,track_id,year
13,17be2a06-5295-43ca-a363-c683b562df72,Vanessa Daou,-1,0.0,229.66812,0.0,2,-19.293,1,Joe Sent Me,409164,0.266955186276,SOMVPGP12AB01881FF,79.96,3,Life Force,4551998,TRARURM128F931A91B,0
14,99f0e05e-e63e-4b48-a0a7-039ad3f9fc3d,Dave Brockie Experience,-1,0.0,135.8624,0.0,1,-3.312,0,Diarrhea Of A Madman,559962,0.355285536423,SOGXENE12AB01854EB,99.959,5,The Dance Of Europe,6198667,TRARUDQ128F934B0ED,2001
15,336f2e14-b064-45c8-8b2a-01663a0bee64,Spoonie Gee,-1,0.0,393.63873,0.0,1,-6.619,1,The Sugar Hill Records Story,531997,0.543524277079,SOBHQIJ12A6D4FC7D3,135.503,5,Spoonie Is Back,5879315,TRARUHU128F92FDC00,0
16,3c050ada-9db8-4e87-86fb-11c5294f9711,R. Carlos Nakai,-1,0.0,146.33751,0.0,1,-25.651,0,Changes,529426,0.215080318509,SODENZR12AAF3B13B9,104.989,1,Blood Round Dance Song (World),5846819,TRARUFE128F92F5D21,1982
17,f59c5520-5f46-4d2c-b2c4-822eabf53419,Linkin Park,-1,0.0,208.95302,0.0,4,-6.052,1,Hybrid Theory,18150,0.872229022609,SOEKSGJ12A67AE227E,105.095,4,Crawling (Album Version),193083,TRARUTP128E0797FC7,2000
18,45d921dd-aaf9-4f72-9a8c-101ec24b9186,Koffi Olomidé,-1,0.0,625.78893,0.0,0,-7.164,1,Les incontournables du Congo,353224,,SOVPBXO12AB0188671,89.572,5,Bennie,3950907,TRARUYJ128F9316C65,0
19,,Alain-François,-1,0.0,172.01587,0.0,4,-5.704,1,Vivant,685601,,SOAMBCI12AC4685087,107.986,4,Playa del sous-sol,7608431,TRARITF12903CE7DA9,0
20,5ccd3ed0-9a0e-412e-93b4-9ad5dd151547,Billy May & His Orchestra,-1,0.0,312.92036,0.0,8,-10.703,1,The Original Ballroom Dancing Album,234582,,SOQNRHE12A8AE4849A,103.532,1,Fascinating Rhythm (Instrumental) (2007 Digital Remaster),2575085,TRARIGL128F422B9CE,0
21,401c3991-b76b-499d-8082-9f2df958ef78,Phil Collins,-1,0.0,154.93179,0.0,5,-15.433,0,Face Value,40836,0.596840703553,SOZKFHV12A6D4F996F,100.042,4,I'm Not Moving,435053,TRARIRG128F147FC96,1981
22,0ac4021c-ccbc-4a86-a565-83364ef51e42,Philippe Sarde,-1,0.0,528.22159,0.0,0,-23.178,0,Princesses / Un Frère,498055,,SOSRIVF12AB017DF0E,137.658,4,Grand Frère,5516194,TRARIMG128F931B45A,0
23,f5625c87-5a62-4b3b-a375-fe08a71acddc,Sister Rosetta Tharpe & Marie,21155,0.0,146.80771,0.0,9,-7.386,0,Backline Volume 47,443078,,SOIDSPL12AB0182DF0,80.893,4,Up Above My Head,4918629,TRARIPU128F92FA1E1,2004
24,ecf9f3a3-35e9-4c58-acaa-e707fba45060,Oasis,1196,0.0,324.80608,0.0,2,-7.588,1,Supersonic,15862,,SOPVMQT12A679C8040,100.146,4,Columbia,167811,TRARIWH128E079349F,0
25,98b67ebc-5606-4cdb-9787-47b12cceb101,Kiss,872,0.0,241.08363,0.0,9,-8.021,1,Asylum,33541,0.538422402971,SOIAZJL12A6D4F854E,99.761,1,Radar For Love,359919,TRARIIY128F147187D,0
26,72c090b6-a68e-4cb9-b330-85278681a714,John Cale,17190,0.0,199.96689,0.0,5,-20.172,1,Paris s'éveille,397182,,SOCPFDY12AB018300D,110.1,4,Antarctica Starts Here,4408094,TRARIZK128F92FF27A,1973
27,f6b037df-35e8-4ef5-b59c-5634de1b44d4,UFO,32564,0.0,314.17424,0.0,2,-6.763,1,Strangers In The Night (Remaster),267742,,SOVOTBC12A6D4F696A,131.5,4,Out In The Street (Live) (2008 Digital Remaster),2944491,TRARINE128F4280B9C,0
28,b7aa3a81-01f7-4603-905f-8de902528ba9,Back Door Slam,-1,0.0,319.84281,0.0,3,-4.325,0,Roll Away,555515,0.624833533556,SOOQCOC12A8C132A5A,92.971,4,Heavy On My Mind (Album Version),6141531,TRARIMP128F933D217,2007
29,afffc967-b360-42b2-9073-f987bfe294fe,Cool cavemen,-1,0.0,234.762,0.0,10,-5.976,0,Multipolar,465192,,SOQYSAU12AB018263A,93.715,5,Everyone make love,5176104,TRARIKA128F9335A8C,0
30,2b0d81ce-1d0e-4097-91b3-c1f0cb045a2c,Dave Hollister,19881,0.0,258.16771,0.0,11,-5.193,1,Witness Protection,305855,0.427446571488,SOKLGLN12A8C13D204,117.936,4,Calm Da Seas,3459612,TRARNCP128F42AB2B0,2008
31,cdf09cd2-59e0-4953-839f-bea3bbb07b1b,Nestor Torres,40720,0.0,191.63383,0.0,7,-5.648,1,Mi Alma Latina (My Latin Soul),596660,0.265213627765,SOMMPRY12A8C131C5C,78.843,7,Ran Kan Kan,6621040,TRARNJN12903CE49F8,0
32,8af64037-6d26-4d24-afd8-7e085abb01b1,The Impressions,5858,0.0,207.35955,0.0,1,-16.489,1,The Impressions,77566,,SORDYIS12A6D4F64EC,121.896,4,I Found You,814145,TRARNAS128EF355915,1963
33,7ccdb27f-13cb-424a-93ce-316a6f059fdd,Casa Bulga,-1,0.0,401.24036,0.0,10,-7.327,0,Afraid Of Change,569832,,SOFIYUN12AB0184842,0.0,3,Afraid Of Change (Tribal Vocal Mix),6313980,TRARNIL12903C9A9C8,2003
34,989d5fb7-b71e-4573-8cec-6bfacc9b131e,Debbie Davies,80791,0.0,283.79383,0.0,0,-7.961,1,Love The Game,597476,0.334706549069,SOIHVVZ12A8C138E9D,107.183,1,Grow Up_ Grow Old,6631451,TRARNKQ12903CE7299,0
35,0b0ded52-3918-4bb0-b5fc-1d1e6b4334bc,Willie Clayton,213914,0.0,260.51873,0.0,10,-10.646,1,Willie Clayton's Greatest Hits - Midnight Doctor,373463,0.263559509701,SOJIRAY12A8C141F8B,105.863,4,Walk Away From Love,4158052,TRARNAJ128F92CD7F9,0
36,ed2ac1e9-d51d-4eff-a2c2-85e81abd6360,Bob Marley & The Wailers,237,0.0,258.29832,0.0,8,-5.308,0,Mystic Mixes - An Exclusive Remix Collection,196996,,SOMGMSS12A8C13492A,152.99,4,Rainbow Country (Red Gold And Green Version),2140785,TRARNZA128F424EC6A,2001
37,4910c255-cd1c-4f3e-a2c1-6e419b162220,Tanto Metro & Devonte,17301,0.0,158.1971,0.0,7,-6.712,1,Riddim Driven: Celebration,185842,0.0,SOMAFQT12A8AE47E8D,104.465,4,Strange Things,2013839,TRARNBZ128F4238CF7,2004
38,209311f4-f9c2-4e44-95c4-f7708f9cc10f,Alvin Youngblood Hart,16951,0.0,208.84853,0.0,3,-9.186,1,Screamin' and Hollerin' The Blues,620938,0.334706549069,SOSNDGZ12AB017D82F,111.523,1,Screamin' & Hollerin' The Blues,6897506,TRARNZV128F930CDFB,0
39,92d0242d-c47d-4e2b-915d-4f875a07c91f,Naseebo Lal,149466,0.0,376.16281,0.0,7,-12.746,1,Ronde Ne Nain,473571,,SOOOCMS12A8C1413F3,151.983,4,Dholna Dholna,5261027,TRARNMW128F92DE2D4,0
40,d13d9feb-b7c7-49f4-9b72-65e29a16aa24,Hot Tuna,14246,0.0,461.71383,0.0,1,-9.989,0,LIVE AT SWEETWATER II,521693,,SOHJXBB12A8C1437B7,138.512,4,Parchman Farm,5767054,TRARGZR128F92E28D6,2004
41,2f522f5c-111c-4ce8-8bd0-d82e97c227ad,Daddy Yankee,2007,0.0,235.15383,0.0,4,-4.13,0,El Cartel: The Big Boss,106394,0.487112194863,SOIKPOX12A58A7BA0B,91.026,4,A Lo Clasico,1103893,TRARGBM128F428F65E,2007
42,be28eefe-4995-400b-94d0-4f4edbf8d092,Hacken Lee,63902,0.0,424.82893,0.0,7,-15.198,1,De Xin Ying Shou Yan Chang Hui 2006,337157,,SONTYQS12AB017F461,124.984,3,Zhi Xiang Ni hui Yi,3774385,TRARGCC128F92F34B7,0
43,96a5d12b-6f2e-4679-be43-ce0cc5146da6,Jimmy Riley,-1,0.0,216.39791,0.0,1,-6.895,1,Love Canticle,568312,0.0,SOVZOZW12AB018881A,159.943,4,Amaze,6292664,TRARGDO12903C956AA,0
44,e883be93-9ba5-44f0-a207-6d5d8cd656b6,The Cortinas,-1,0.0,219.01016,0.0,4,-7.687,1,Please Don't Hit Me,565748,0.288481642656,SOYMQQN12A58A7D293,134.985,3,Radio Rape,6262703,TRARGLY128F935AAD5,1978
45,1a576d57-4b7c-4f22-a51e-fe403c0103c4,Masta Ace Incorporated,9117,0.0,295.1571,0.0,11,-7.687,1,Sittin' On Chrome,94942,0.567591725042,SOKRTAB12A8C1371C9,88.12,5,Ain't No Game,993315,TRARGTV128F4274FB6,1995
46,1d15a111-061d-48a2-bfe7-d352ec11d5f0,Jongo Trio,-1,0.0,157.72689,0.0,2,-8.151,1,Jongo Trio,37893,,SOMZNFA12A6D4F8A2A,144.581,4,Cavaleiro De Aruanda,405282,TRARZIV128F147AADB,0
47,8347fcf6-d073-4fa4-99b8-5f545fee39de,George Nooks,-1,0.0,221.90975,0.0,7,-7.398,1,RIDDIM DRIVEN - SLOW DOWN THE PACE,185812,,SOIGFAH12A8AE4697D,152.172,4,TELL ME WHY,2013425,TRARZMX128F4238B5A,0
48,f6f76069-e47f-4f19-bee5-b6f1dd3afb2c,Energy,5257,0.0,310.9873,0.0,2,-5.941,1,Energy,59397,,SOGLXHC12A58A7C184,87.512,4,Czwarty,614585,TRARZOS128F14A1E17,0
49,835b510b-73e6-4ce5-b878-9ab7941e0cd0,Felix Slatkin/Concert Arts Symphonic Band,66307,0.0,151.17016,0.0,5,-15.019,1,The Military Band - Salute to the Services,154001,,SOSMUXL12A8C136808,124.056,4,Washington Post (1998 Digital Remaster),1609336,TRARZFN128F42680B8,0
50,42b5af45-312e-4dc1-ad0c-84dea2d5dcb2,Eddie Palmieri,46262,0.0,266.50077,0.0,10,-17.886,0,Eddie Palmieri/Lala Rodrigues/Ismael Quintana - Gold 1973-1976,248450,,SOYBJJE12A8C13CC79,153.309,1,No Pienses Asi,2821896,TRARZBQ128F42649A6,1973
51,a7412cd0-e0b8-4fa1-8d24-75bb92a84946,William Orbit,1695,0.0,199.8624,0.0,5,-21.82,1,Pieces In A Modern Style,768978,0.504034340805,SOQKFHB12AB0186B13,131.281,4,Cavalleria Rusticana,8515140,TRARZBX12903CD70DA,2000
52,e1009244-1bf4-4a4c-889e-0db83b9be08f,Chris Brown,2729,0.0,389.25016,0.0,11,-2.991,1,Forever,279702,,SOYPBEP12A8AE4853A,85.322,1,Forever,3119614,TRARZKD128F425D64D,0
53,16f146da-deef-4f07-9bbf-e4922c27067e,HA-ASH,8506,0.0,253.90975,0.0,9,-5.548,1,Mundos Opuestos,514551,0.576399981255,SOAGBQA12AB0180400,136.945,4,Amor a Medias,5696947,TRARZBR128F934715D,2005
54,a74b1b7f-71a5-4011-9441-d0b5e4122711,Radiohead,1307,0.0,237.21751,0.0,1,-7.057,1,In Rainbows,188863,0.476435219643,SOSQIHH12A8C13370B,188.91,5,15 Step,2052636,TRARTEH128F423DBC1,2007
55,8979c4c3-04b2-4ddc-bf4f-431cf06dcdeb,Kashief Lindo,-1,0.0,238.15791,0.0,9,-5.85,1,Love Knows The Way,703915,0.0,SOIFGXP12AB0182AE8,86.481,4,I Love Your Way,7808398,TRARTOQ12903CA1CA9,0
56,84c38d3a-3400-4c28-b988-90558bb6fae0,BoDeans,20696,0.0,186.20036,0.0,7,-13.845,1,Love & Hope & Sex & Dreams [Deluxe Edition],401293,0.299877488274,SOGHPNO12A582A2482,156.285,1,Lookin' For Me Somewhere,4460419,TRARTBH128F93087A4,1986
57,5dcdb5eb-cb72-4e6e-9e63-b7bace604965,Bon Jovi,827,0.0,311.27465,0.0,1,-4.857,1,Who Says You Can't Go Home,372702,,SOHKLCA12A8C1414AB,139.95,4,Raise Your Hands,4148768,TRARTJL128F92CB44B,1986
58,27fc27ae-3d8d-40cd-b3cf-ed2541a2321d,John Tchicai,56888,0.0,182.36036,0.0,3,-31.391,0,Anybody Home?,93215,0.0,SODOBCV12A8C135BB3,154.731,5,Rainbow Dance,999171,TRARTSZ128F427642F,0
59,fb7659b2-5ceb-45ac-be95-b0c1f832caec,Bongzilla,-1,0.0,286.58893,0.0,9,-4.627,1,Amerijuanican,223456,0.536788886441,SOESBTV12A8C1407EB,97.265,3,Champagne & Reefer,2441186,TRARTSA128F4291550,2005
60,ff609eb0-5425-4963-9e55-85d729f4648e,Otis Spann,27780,0.0,180.40118,0.0,0,-12.931,1,The Biggest Thing Since Colossus,289516,0.427446571488,SOEKXKK12A8C1367A0,63.255,4,No More Doggin',3255487,TRARTCZ128F427A176,1995
61,38d64df7-5b7f-42ca-9d98-9541640ca84f,John Holt,64632,0.0,228.30975,0.0,0,-9.603,1,His Story,688452,0.323112120895,SOCOSSE12AB01828C7,131.297,4,I Need a Veggie,7641972,TRARTYH12903CF0056,0
62,b182fec1-00ad-4082-859d-1f06a2029495,Danny Wilson,10022,0.0,126.53669,0.0,5,-8.515,1,The Best Of Danny Wilson,272121,0.212045405484,SORXMMR12A6D4FBCF7,92.591,4,Get Happy,3032862,TRARTGG128F424ABCD,0
63,5b6d8437-b0d8-453f-a841-90562a69532d,Al Dexter,20048,0.0,150.9873,0.0,9,-16.627,1,Country Lovers_ Vol. 2,682722,,SONWNRW12AB018290A,102.707,4,I'll Wait for You Dear,7576919,TRARTME12903CE0253,0
64,b665b768-0d83-4363-950c-31ed39317c15,Van Halen,54598,0.0,324.23138,0.0,4,-9.057,0,Van Halen III,129837,0.685351117616,SORKWDV12A8C13B43B,87.899,1,From Afar (Album Version),2366538,TRARTEH128F4280823,1998
65,93dda03d-c1d3-42c2-80b0-fa71bc20262b,Capleton,34172,0.0,216.81587,0.0,1,-10.336,0,Kings of Zion,573664,0.0,SOSFURN12A58A7AC5F,137.425,3,Cry For Love,6358162,TRARTDG12903CA52DF,0
66,e29641cc-3658-4886-89d7-3a146d2d3d75,Tim Wilson,7570,0.0,100.67546,0.0,5,-12.36,1,Gettin' My Mind Right,25323,0.0,SOBOJXY12A6D4F79A0,88.576,5,Uncle B.S. - 1963,269061,TRARTAR128F145F235,1999
67,833ffe4c-1df1-4dda-91e4-d0f2d4db84a7,Kisha,27475,0.0,203.04934,0.0,0,-7.222,1,Stoffwächsu,300725,,SOZNTZO12A8C13AA7E,152.792,4,Wohär dr Wind wäiht,3394171,TRARTHV128F429B77A,0
68,87c2d990-d33a-496a-a6c4-0acdd240550c,The Chap,-1,0.0,207.28118,0.0,6,-8.337,0,Lo Compilation Mix By Susumu Yokota,160998,0.407233014901,SOPGCJJ12A58A796B7,123.007,4,Volumatic Spacer Device,1701414,TRARTYI128F427E74C,2003
69,ad6dca0e-2ce0-46d1-a572-b97ab04596c1,DJ Vix,57639,0.0,98.76853,0.0,11,-3.423,0,The Official Moviebox Vix Tape Vol.1,330843,0.270775998946,SOAODBX12AB01829C5,195.755,4,Putt Jhatt Da Gulabi Phull Varga,3799688,TRARTIV128F92F87F0,0
70,7c09d8af-895a-4337-bb46-b4b6dcabff10,Ziggy Marley And The Melody Makers,3069,0.0,246.54322,0.0,7,-11.912,1,Jahmekya,28940,0.0,SOSNAWZ12A6D4F74DF,110.873,4,Namibia,318232,TRARSMV128F1469CCF,0
71,c3c91d78-6b95-4b1b-976c-3d1d12970628,Crematorium,177647,0.0,210.1024,0.0,8,-7.148,0,For All Our Sins,632778,,SOOLZKK12A58A80000,122.186,4,Unlearn,7024619,TRARSJD128F932BAF8,0
72,56956605-de13-467a-9348-1a92ee2bc27b,Månegarm,166749,0.0,92.76036,0.0,4,-6.769,0,Vargstenen,263217,0.594359365763,SOFYJDL12A58A7DD52,163.086,4,Vargbrodern Talar,2765428,TRARSAM128F4256E04,2007
73,924203bb-da5f-4bd0-9630-c753c7cb9774,Ernest Ranglin / Floyd Lloyd,28372,0.0,271.77751,0.0,3,-4.909,1,Ska Wey Dat,799312,0.0,SOVNTGC12AB01818F3,127.07,1,Sweet Lady,8840022,TRARSFU12903CB2669,0
74,891004ce-89a3-4512-9141-d0098d376cfc,Franco,-1,0.0,251.61098,0.0,1,-9.387,0,Retro Years,818106,,SOHOPYC12AB0188EFC,89.984,3,Forever,9038415,TRARSLP12903CE2AA6,0
75,45a663b5-b1cb-4a91-bff6-2bef7bbfdd76,Britney Spears,267,0.0,465.47546,0.0,1,-6.278,1,3,636897,,SOQKBQI12AB0182711,131.999,5,3,7069480,TRARSKA128F9336A04,2009
76,5b24fbab-c58f-4c37-a59d-ab232e2d98c4,Danny Elfman,2248,0.0,140.87791,0.0,5,-22.435,0,Men In Black II - Music From The Motion Picture,287148,0.383934684279,SOUZAFY12A8C136709,86.901,5,Sleuthing,3225017,TRARSKS128F4272D2F,2002
77,7032cf8a-ca2e-48c4-bffe-a9a77e223bbb,Junior Kimbrough,-1,0.0,190.06649,0.0,7,-14.023,0,Meet Me in the City,815249,0.618352388624,SOHPAVE12A8AE47190,129.584,4,Meet Me in the City,9007735,TRARSZV12903CDB2DE,1997
78,9c347bf2-6c29-419e-85b6-43bf95f7229f,Liquid Gang,52032,0.0,226.0371,0.0,1,-4.945,0,Sunshine,659425,0.262308997212,SOJCTES12AB01867CC,143.963,4,Drama  (LP Version),7307567,TRARSAW12903C9EDEB,0
79,,Everly Brothers,586,0.0,125.02159,0.0,7,-15.036,1,The Very Best Of,647436,0.345802233965,SOLNEKT12AB0187086,82.461,4,Oh What A Feeling,7171607,TRARALS128F934F7C1,0
80,d139d4d5-51fe-40d0-94b8-007786e1e346,Flowin Immo et Les Freaqz,-1,0.0,225.59302,0.0,11,-7.486,0,Immoment,758701,0.0,SOVGOOO12AB0182D50,83.321,5,So hell mit Klause Duo,8399535,TRARAKX12903CBADE2,2009
81,5ae54dee-4dba-49c0-802a-a3b3b3adfe9b,Philip Glass,6913,0.0,231.10485,0.0,0,-14.383,0,Philip Glass: Saxophone,246677,,SOBJTHI12A8C133758,176.122,1,Concerto For Saxophone (Quartet Version): Movement IV,2678591,TRARAAG128F42437FB,0
82,1fc56cff-f0a0-4ce2-ab1f-ac49cf3b073f,Luis Alberto Spinetta,-1,0.0,209.47546,0.0,9,-16.079,1,Silver Sorgo,216883,,SOBBCFN12A8C13E4D9,196.52,3,Llama y Verás,2361136,TRARAZI128F427F3B4,2001
83,c3fe1c71-1f06-4cdd-aae0-105f89f5678a,Ramy Ayach,144299,0.0,239.80363,0.0,10,-5.942,0,Albi Mal,196623,,SONXKIQ12A8C13292A,88.015,4,Heyya Heyya,2137043,TRARAIG128F424DDCC,0
84,,Frank Chacksfield & His Orchestra,-1,0.0,155.37587,0.0,0,-19.61,1,Velvet And Lovely Lady,756130,,SOKQLLS12AB0188EC1,151.195,3,Misty Valley,8369700,TRARAEU12903CB396C,2001
85,2814bb6e-a64f-4dca-99b6-bce9ebe4489f,Frl.Menke,-1,0.0,217.20771,0.0,5,-11.016,1,Ich will's gefährlich,757197,,SOIIANJ12AB0184B3E,90.954,4,Sehnsuchtsexpress,8381779,TRARAGQ12903CB6892,0
86,40b8a690-94e4-4c82-ad0f-73f4b841e46a,Agnostic Front,11026,0.0,122.17424,0.0,2,-5.218,1,Warriors,274824,0.704649755854,SOCNBUC12A81C2075A,185.453,7,Come Alive,3053537,TRARACF128F424FACF,2007
87,a66999a7-ae5c-460e-ba94-1a01143ae847,Snow Patrol,1468,0.0,229.642,0.0,7,-14.848,1,Snow Patrol: Sessions@AOL,450,,SOBBHAH12A6310FF6B,74.576,1,Spitting Games,3999,TRARAIO128E0780FDE,2003
88,606bf117-494f-4864-891f-09d63ff6aa4b,Rise Against,4579,0.0,181.57669,0.0,3,-3.696,0,The Sufferer & The Witness,36714,,SOBDENU12CF5465247,209.141,4,Drones,394433,TRARANL128F1478789,2006
89,67e82ed6-bbde-4c80-9bc0-c7683a174bfc,The Rance Allen Group,20215,0.0,337.162,0.0,0,-4.152,1,All the Way,103872,0.365603162738,SOVPFPD12A8C13921A,105.994,4,Do Your Will (Album Version),1077908,TRARAHB128F428928E,0
90,79de65f4-4f6e-4118-9f1d-87787d15d247,Refractory,-1,0.0,358.89587,0.0,5,-5.613,1,Refractory,486459,0.0,SOHVPTO12A8C138ADF,123.96,5,Check the bomb,5394634,TRARATE128F92FE56A,0
91,a18094be-830b-4f09-9326-802deabdd778,Theodor Zox,-1,0.0,381.23057,0.0,2,-11.941,1,Run Away,576697,0.0,SOUXAJS12AB0184E3B,83.991,3,System of Play,6391942,TRARAJS12903CAD54F,0
92,72c536dc-7137-4477-a521-567eeb840fa8,Bob Dylan,236,0.0,320.70485,0.0,3,-14.089,1,Time Out Of Mind,283002,,SOQXNQP12A8C134AD7,94.161,4,Trying To Get To Heaven,3156471,TRARAEG128F42647B2,1997
93,256f09e5-43f4-4b3d-836c-2cc9283d22c0,Maximilian Hecker,157463,0.0,370.02404,0.0,5,-13.538,0,Lady Sleep,420820,,SOCIFIF12A8C1378E5,243.981,4,Birch,4694999,TRARFWJ128F9339D70,2005
94,73b8dddb-ec29-4d11-b449-d97fde73f07b,Albert Collins,3263,0.0,356.25751,0.0,7,-11.893,1,Collins Mix,28610,0.427446571488,SOWISQE12A6D4F7DBB,94.557,4,Same Old Thing,313846,TRARFXI128F1468CE3,1993
95,4f9675d2-f6d5-486c-9b26-33dcca998500,Fergie,4755,0.0,263.05261,0.0,1,-6.502,1,The Dutchess,456693,0.670827219601,SOHKKXU12A67ADA08F,129.997,4,Voodoo Doll,5078970,TRARFQL128F931E523,0
96,c694bf65-83e9-47d5-aeb3-bb68f78ef981,Los Amigos Invisibles,-1,0.0,24.34567,0.0,5,-21.978,1,The New Sound of the Venezuelan Gozadera,238129,,SOVKSAD12A8C142C13,142.453,5,Nerio Compra Una Contestadora,2993991,TRARFAV128F428B7B2,1998
97,f053ae01-dae6-4aae-9883-e8c279fdbef4,Seal,1408,0.0,257.48853,0.0,10,-7.762,0,Killer,7315,0.221548659914,SONUOBX12A8C141070,117.988,4,Killer (Single Version),3548745,TRARFSI128F92C5B06,0
98,19a93c4a-04d3-40e6-b0e2-c13eb0b85913,Flink,-1,0.0,160.91383,0.0,6,-6.103,0,Moog,326227,0.0,SOLVAZN12AB017DBAD,147.934,4,Sunset Manifesto,3669499,TRARFSH128F92DFDED,0
99,93bc4272-a072-49d6-a9e4-5ee32cacd0af,Salt The Wound,45050,0.0,241.162,0.0,2,-5.056,1,Ares,781019,0.638658133736,SOQGGUN12AC4689CF7,174.424,7,From My Hands,8641677,TRARFKP12903CF5DF1,2009
100,,ZENFU,-1,0.0,130.71628,0.0,4,-4.689,0,tiefblau,270673,,SOTKJVT12A6D4FAB59,143.126,4,Tanz,3008132,TRARFAB128F4244BB7,0
101,da7ce38f-d524-4e51-89cd-d8fae9e7aa84,Daniel Paul,-1,0.0,323.60444,0.0,4,-11.556,0,Coming Back For More,618130,,SOMWSER12AAF3B3B53,120.04,4,Coming Back For More feat. Colin Corvez,6865828,TRARFTH128F93052CF,0
102,0159799c-ef7f-4c37-a011-25b6572c0f62,Winston Reedy,-1,0.0,268.61669,0.0,0,-7.097,1,Love Thing,244426,,SORZLQQ12A8C137BB6,130.812,4,Paradise In Your Eyes,2783614,TRARFLF128F425B49B,0
103,50eec634-7c42-41ee-9b1f-b41d9ca28b26,Korpiklaani,93233,0.0,250.8273,0.0,7,-4.535,1,Karkelo,472541,0.637828866182,SOAHPOW12A8C142E38,99.995,1,Isku Pitkästä Ilosta,5251766,TRARFAZ128F93481AD,2009
104,b95ce3ff-3d05-4e87-9e01-c97b66af13d4,Eminem,549,0.0,291.10812,0.0,4,-3.353,0,Curtain Call,389026,,SOQRRHL12AB017A67C,174.731,4,The Way I Am,4314191,TRARFOC128F92ED401,2000
